text,language
আমি বসার ঘর ভ্যাকুয়াম করতে যাচ্ছি.,Bengali
I need to take out the trash.,English
Necesito sacar la basura.,Spanish
Je dois sortir les poubelles.,French
أحتاج إلى إخراج القمامة.,Arabic
Πρέπει να βγάλω τα σκουπίδια.,Greek
Ich muss den Müll rausbringen.,German
Devo portare fuori la spazzatura.,Italian
Preciso tirar o lixo.,Portuguese
Мне нужно вынести мусор.,Russian
我需要把垃圾倒掉。,Chinese
ゴミを出さなければなりません。,Japanese
Saya perlu membuang sampah.,Indonesian
मुझे कूड़ा बाहर निकालना है.,Hindi
আমার আবর্জনা বের করতে হবে।,Bengali
I need to pay the bills.,English
Necesito pagar las cuentas.,Spanish
Je dois payer les factures.,French
أنا بحاجة لدفع الفواتير.,Arabic
Πρέπει να πληρώσω τους λογαριασμούς.,Greek
Ich muss die Rechnungen bezahlen.,German
Devo pagare le bollette.,Italian
Eu preciso pagar as contas.,Portuguese
Мне нужно оплатить счета.,Russian
我需要付账单。,Chinese
料金を支払わなければなりません。,Japanese
Saya perlu membayar tagihannya.,Indonesian
मुझे बिलों का भुगतान करना होगा.,Hindi
আমি বিল পরিশোধ করতে হবে.,Bengali
I'm going to wash the dishes.,English
Voy a lavar los platos.,Spanish
Je vais faire la vaisselle.,French
انا ذاهب لغسل الأطباق.,Arabic
Πάω να πλύνω τα πιάτα.,Greek
Ich werde das Geschirr spülen.,German
Vado a lavare i piatti.,Italian
Vou lavar a louça.,Portuguese
Я собираюсь мыть посуду.,Russian
我要去洗碗了。,Chinese
お皿を洗うつもりです。,Japanese
Aku akan mencuci piring.,Indonesian
मैं बर्तन धोने जा रहा हूँ.,Hindi
আমি বাসন ধুতে যাচ্ছি।,Bengali
Could you please pass the salt? My pasta needs a little more seasoning.,English
¿Podrías pasar la sal? Mi pasta necesita un poco más de condimento.,Spanish
Pourriez-vous s'il vous plaît me passer le sel ? Mes pâtes ont besoin d'un peu plus d'assaisonnement.,French
هل يمكنك تمرير الملح من فضلك؟ المعكرونة الخاصة بي تحتاج إلى المزيد من التوابل.,Arabic
Μπορείτε παρακαλώ να περάσετε το αλάτι; Τα ζυμαρικά μου χρειάζονται λίγο περισσότερο καρύκευμα.,Greek
Könnten Sie mir bitte das Salz reichen? Meine Pasta braucht etwas mehr Würze.,German
"Potresti passarmi il sale, per favore? La mia pasta ha bisogno di un po' più di condimento.",Italian
Você poderia passar o sal? Minha massa precisa de um pouco mais de tempero.,Portuguese
Не могли бы вы передать соль? Моей пасте нужно немного больше приправ.,Russian
可以请你递盐吗？我的意大利面需要多一点调味料。,Chinese
塩をまわしていただけますか？私のパスタにはもう少し味付けが必要です。,Japanese
Bisakah Anda memberikan garamnya? Pasta saya perlu lebih banyak bumbu.,Indonesian
क्या आप कृपया नमक पास कर सकते हैं? मेरे पास्ता को थोड़ा और मसाला चाहिए।,Hindi
আপনি লবণ পাস করতে পারেন? আমার পাস্তা একটু বেশি মশলা প্রয়োজন.,Bengali
The pizza is almost ready I can smell it from here!,English
La pizza está casi lista ¡Puedo olerla desde aquí!,Spanish
"La pizza est presque prête, je la sens d'ici !",French
البيتزا أصبحت جاهزة تقريبًا، أستطيع شمها من هنا!,Arabic
"Η πίτσα είναι σχεδόν έτοιμη, τη μυρίζω από εδώ!",Greek
"Die Pizza ist fast fertig, ich kann sie von hier aus riechen!",German
"La pizza è quasi pronta, ne sento il profumo da qui!",Italian
"A pizza está quase pronta, posso sentir o cheiro daqui!",Portuguese
"Пицца почти готова, я чувствую ее запах отсюда!",Russian
披萨快好了，我从这里就能闻到香味！,Chinese
ピザはもうすぐ出来上がります、ここから良い匂いがします！,Japanese
"Pizzanya hampir siap, aku bisa mencium baunya dari sini!",Indonesian
"पिज़्ज़ा लगभग तैयार है, मैं यहाँ से इसकी गंध ले सकता हूँ!",Hindi
পিজ্জা প্রায় রেডি আমি এখান থেকে গন্ধ পাচ্ছি!,Bengali
My phone battery is almost dead; I need to plug it in soon.,English
La batería de mi teléfono está casi agotada; Necesito enchufarlo pronto.,Spanish
La batterie de mon téléphone est presque morte ; Je dois le brancher bientôt.,French
بطارية هاتفي على وشك النفاد؛ أحتاج إلى توصيله قريبًا.,Arabic
Η μπαταρία του τηλεφώνου μου έχει σχεδόν εξαντληθεί. Πρέπει να το συνδέσω σύντομα.,Greek
Der Akku meines Telefons ist fast leer; Ich muss es bald anschließen.,German
La batteria del mio telefono è quasi scarica; Devo collegarlo presto.,Italian
A bateria do meu telefone está quase acabando; Preciso conectá-lo logo.,Portuguese
Аккумулятор моего телефона почти разряжен; Мне нужно подключить его в ближайшее время.,Russian
我的手机电池快没电了；我需要尽快将其插入。,Chinese
携帯電話のバッテリーがもうすぐ切れます。すぐに接続する必要があります。,Japanese
Baterai ponsel saya hampir habis; Saya harus segera menyambungkannya.,Indonesian
मेरे फ़ोन की बैटरी लगभग ख़त्म हो गई है; मुझे इसे जल्द ही प्लग इन करना होगा.,Hindi
আমার ফোনের ব্যাটারি প্রায় মৃত; আমি শীঘ্রই এটি প্লাগ ইন প্রয়োজন.,Bengali
That new coffee shop downtown makes amazing lattes.,English
Esa nueva cafetería del centro hace cafés con leche increíbles.,Spanish
Ce nouveau café du centre-ville fait d'incroyables lattés.,French
هذا المقهى الجديد في وسط المدينة يصنع مشروبات لاتيه مذهلة.,Arabic
Αυτό το νέο καφέ στο κέντρο της πόλης φτιάχνει καταπληκτικά latte.,Greek
Dieses neue Café in der Innenstadt macht fantastische Latte Macchiato.,German
Quella nuova caffetteria in centro fa dei caffelatte fantastici.,Italian
Aquela nova cafeteria no centro da cidade faz cafés incríveis.,Portuguese
В этой новой кофейне в центре города готовят потрясающие латте.,Russian
市中心那家新开的咖啡店制作的拿铁咖啡非常棒。,Chinese
ダウンタウンのあの新しいコーヒーショップは素晴らしいラテを作っています。,Japanese
Kedai kopi baru di pusat kota itu membuat latte yang luar biasa.,Indonesian
वह नई कॉफ़ी शॉप शहर में अद्भुत लट्टे बनाती है।,Hindi
শহরের কেন্দ্রস্থলে সেই নতুন কফি শপটি আশ্চর্যজনক ল্যাটেস তৈরি করে।,Bengali
The bus is running late again this morning causing a big delay.,English
El autobús vuelve a llegar tarde esta mañana provocando un gran retraso.,Spanish
"Le bus est encore en retard ce matin, provoquant un gros retard.",French
تأخرت الحافلة مرة أخرى هذا الصباح مما تسبب في تأخير كبير.,Arabic
Το λεωφορείο αργεί ξανά σήμερα το πρωί προκαλώντας μεγάλη καθυστέρηση.,Greek
"Der Bus hat heute Morgen wieder Verspätung, was zu einer großen Verspätung führt.",German
"Stamattina l'autobus è di nuovo in ritardo, causando un grosso ritardo.",Italian
"O ônibus está atrasado novamente esta manhã, causando um grande atraso.",Portuguese
"Сегодня утром автобус снова опаздывает, что приводит к большой задержке.",Russian
今天早上公共汽车再次晚点，造成严重延误。,Chinese
今朝もバスが遅れて大幅に遅れています。,Japanese
Bus kembali terlambat pagi ini menyebabkan keterlambatan besar.,Indonesian
आज सुबह बस फिर देरी से चल रही है जिसके कारण बड़ी देरी हो रही है।,Hindi
আজ সকালে আবারও বাস দেরিতে চলার ফলে বড় দেরি হচ্ছে।,Bengali
