text,language
私は来年ヨーロッパに旅行するつもりです。,Japanese
Saya akan melakukan perjalanan ke Eropa tahun depan.,Indonesian
मैं अगले साल यूरोप की यात्रा पर जा रहा हूं।,Hindi
আমি আগামী বছর ইউরোপ ভ্রমণ করতে যাচ্ছি.,Bengali
I'm going to try to be more organized.,English
Voy a intentar ser más organizado.,Spanish
Je vais essayer d'être plus organisé.,French
سأحاول أن أكون أكثر تنظيما.,Arabic
Θα προσπαθήσω να είμαι πιο οργανωμένος.,Greek
"Ich werde versuchen, besser organisiert zu sein.",German
Cercherò di essere più organizzato.,Italian
Vou tentar ser mais organizado.,Portuguese
Я постараюсь быть более организованным.,Russian
我会努力变得更有条理。,Chinese
もっと組織的になれるよう努力してみます。,Japanese
Saya akan mencoba menjadi lebih terorganisir.,Indonesian
मैं और अधिक संगठित होने का प्रयास करने जा रहा हूं।,Hindi
আমি আরও সংগঠিত হওয়ার চেষ্টা করব।,Bengali
I need to find a new apartment.,English
Necesito encontrar un nuevo apartamento.,Spanish
Je dois trouver un nouvel appartement.,French
أحتاج إلى العثور على شقة جديدة.,Arabic
Πρέπει να βρω ένα νέο διαμέρισμα.,Greek
Ich muss eine neue Wohnung finden.,German
Devo trovare un nuovo appartamento.,Italian
Preciso encontrar um novo apartamento.,Portuguese
Мне нужно найти новую квартиру.,Russian
我需要找一套新公寓。,Chinese
新しいアパートを探さなければなりません。,Japanese
Aku perlu mencari apartemen baru.,Indonesian
मुझे एक नया अपार्टमेंट ढूंढना है.,Hindi
আমার একটি নতুন অ্যাপার্টমেন্ট খুঁজতে হবে।,Bengali
I'm going to start a blog.,English
Voy a empezar un blog.,Spanish
Je vais créer un blog.,French
انا ذاهب لبدء مدونة.,Arabic
Θα ξεκινήσω ένα blog.,Greek
Ich werde einen Blog starten.,German
Ho intenzione di aprire un blog.,Italian
Vou começar um blog.,Portuguese
Я собираюсь начать блог.,Russian
我要开始写博客了。,Chinese
ブログを始めてみます。,Japanese
Saya akan memulai sebuah blog.,Indonesian
मैं एक ब्लॉग शुरू करने जा रहा हूँ.,Hindi
আমি একটি ব্লগ শুরু করতে যাচ্ছি.,Bengali
I need to buy a new laptop.,English
Necesito comprar una computadora portátil nueva.,Spanish
Je dois acheter un nouvel ordinateur portable.,French
أحتاج إلى شراء جهاز كمبيوتر محمول جديد.,Arabic
Πρέπει να αγοράσω ένα νέο φορητό υπολογιστή.,Greek
Ich muss einen neuen Laptop kaufen.,German
Devo comprare un nuovo portatile.,Italian
Preciso comprar um novo laptop.,Portuguese
Мне нужно купить новый ноутбук.,Russian
我需要买一台新笔记本电脑。,Chinese
新しいラップトップを購入する必要があります。,Japanese
Saya perlu membeli laptop baru.,Indonesian
मुझे एक नया लैपटॉप खरीदना है.,Hindi
আমার একটা নতুন ল্যাপটপ কিনতে হবে।,Bengali
I'm going to learn how to speak Spanish.,English
Voy a aprender a hablar español.,Spanish
Je vais apprendre à parler espagnol.,French
انا ذاهب لتعلم كيفية التحدث باللغة الاسبانية.,Arabic
Θα μάθω πώς να μιλάω ισπανικά.,Greek
"Ich werde lernen, Spanisch zu sprechen.",German
Imparerò a parlare spagnolo.,Italian
Vou aprender a falar espanhol.,Portuguese
Я собираюсь научиться говорить по-испански.,Russian
我要学习如何说西班牙语。,Chinese
私はスペイン語を話す方法を学ぶつもりです。,Japanese
Saya akan belajar berbicara bahasa Spanyol.,Indonesian
मैं स्पैनिश बोलना सीखने जा रहा हूं।,Hindi
আমি শিখতে যাচ্ছি কিভাবে স্প্যানিশ বলতে হয়।,Bengali
I'm going to volunteer at a soup kitchen.,English
Voy a ser voluntario en un comedor de beneficencia.,Spanish
Je vais faire du bénévolat dans une soupe populaire.,French
سأتطوع في مطبخ الحساء.,Arabic
Πάω να γίνω εθελοντής σε μια σούπα.,Greek
Ich werde ehrenamtlich in einer Suppenküche arbeiten.,German
Farò volontariato in una mensa dei poveri.,Italian
Vou ser voluntário em um refeitório.,Portuguese
Я собираюсь работать волонтером в столовой.,Russian
我要去施食处做志愿者。,Chinese
炊き出しでボランティアをするつもりです。,Japanese
Saya akan menjadi sukarelawan di dapur umum.,Indonesian
मैं एक सूप रसोई में स्वयंसेवा करने जा रहा हूँ।,Hindi
আমি একটি স্যুপ রান্নাঘরে স্বেচ্ছাসেবক করতে যাচ্ছি।,Bengali
I'm going to try to quit smoking.,English
Voy a intentar dejar de fumar.,Spanish
Je vais essayer d'arrêter de fumer.,French
سأحاول الإقلاع عن التدخين.,Arabic
Θα προσπαθήσω να κόψω το κάπνισμα.,Greek
"Ich werde versuchen, mit dem Rauchen aufzuhören.",German
Proverò a smettere di fumare.,Italian
Vou tentar parar de fumar.,Portuguese
Я попробую бросить курить.,Russian
我要尝试戒烟。,Chinese
禁煙してみようと思います。,Japanese
Saya akan mencoba berhenti merokok.,Indonesian
मैं धूम्रपान छोड़ने की कोशिश करने जा रहा हूं।,Hindi
আমি ধূমপান ছাড়ার চেষ্টা করতে যাচ্ছি।,Bengali
I need to get a haircut.,English
Necesito cortarme el pelo.,Spanish
J'ai besoin de me faire couper les cheveux.,French
أنا بحاجة للحصول على قصة شعر.,Arabic
Πρέπει να κουρευτώ.,Greek
Ich muss mir die Haare schneiden lassen.,German
Ho bisogno di tagliarmi i capelli.,Italian
Preciso cortar o cabelo.,Portuguese
Мне нужно подстричься.,Russian
我需要去理发。,Chinese
散髪しなければなりません。,Japanese
Saya perlu potong rambut.,Indonesian
मुझे बाल कटवाने हैं.,Hindi
আমার চুল কাটা দরকার।,Bengali
I'm going to learn how to play the piano.,English
Voy a aprender a tocar el piano.,Spanish
Je vais apprendre à jouer du piano.,French
سأتعلم كيفية العزف على البيانو.,Arabic
Θα μάθω να παίζω πιάνο.,Greek
"Ich werde lernen, Klavier zu spielen.",German
Imparerò a suonare il pianoforte.,Italian
Vou aprender a tocar piano.,Portuguese
Я собираюсь научиться играть на фортепиано.,Russian
我要去学习如何弹钢琴。,Chinese
私はピアノの弾き方を習うつもりです。,Japanese
Saya akan belajar cara bermain piano.,Indonesian
मैं पियानो बजाना सीखने जा रहा हूँ।,Hindi
আমি পিয়ানো বাজাতে শিখতে যাচ্ছি।,Bengali
I'm going to try to lose weight.,English
Voy a intentar bajar de peso.,Spanish
Je vais essayer de perdre du poids.,French
سأحاول إنقاص الوزن.,Arabic
Θα προσπαθήσω να χάσω βάρος.,Greek
"Ich werde versuchen, Gewicht zu verlieren.",German
Cercherò di perdere peso.,Italian
Vou tentar perder peso.,Portuguese
Я попробую похудеть.,Russian
我要尝试减肥。,Chinese
体重を減らそうと努力するつもりです。,Japanese
Saya akan mencoba menurunkan berat badan.,Indonesian
मैं वजन कम करने की कोशिश करने जा रहा हूं.,Hindi
আমি ওজন কমানোর চেষ্টা করতে যাচ্ছি।,Bengali
I need to buy a new winter coat.,English
Necesito comprar un abrigo de invierno nuevo.,Spanish
Je dois acheter un nouveau manteau d'hiver.,French
أحتاج لشراء معطف شتوي جديد.,Arabic
Πρέπει να αγοράσω ένα νέο χειμωνιάτικο παλτό.,Greek
Ich muss einen neuen Wintermantel kaufen.,German
Devo comprare un nuovo cappotto invernale.,Italian
Preciso comprar um novo casaco de inverno.,Portuguese
Мне нужно купить новое зимнее пальто.,Russian
我需要买一件新的冬衣。,Chinese
新しい冬用のコートを買わなければなりません。,Japanese
Saya perlu membeli mantel musim dingin yang baru.,Indonesian
मुझे एक नया शीतकालीन कोट खरीदना है।,Hindi
আমার একটা নতুন শীতের কোট কিনতে হবে।,Bengali
